epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,396.436,0.48194,0.36595,0.84247,0.79287,0.73417,0.7708,0.53928,1.14112,0.68456,1.20273,0.000456921,0.000456921,0.000456921
182,398.653,0.50925,0.35963,0.88946,0.8513,0.70409,0.76828,0.53455,1.12871,0.74648,1.18348,0.00045637,0.00045637,0.00045637
183,400.707,0.51229,0.35262,0.86118,0.83598,0.70152,0.75686,0.53264,1.08229,0.74368,1.17666,0.00045582,0.00045582,0.00045582
184,402.758,0.4859,0.33274,0.83427,0.86266,0.69399,0.76696,0.53723,1.04286,0.70184,1.16911,0.000455269,0.000455269,0.000455269
185,404.823,0.44614,0.33221,0.83912,0.83096,0.71743,0.77926,0.53224,1.01681,0.65537,1.16153,0.000454719,0.000454719,0.000454719
186,406.88,0.48236,0.34124,0.84775,0.81353,0.70598,0.77735,0.5325,1.03195,0.61911,1.16294,0.000454169,0.000454169,0.000454169
187,408.942,0.52909,0.36879,0.88058,0.82697,0.71131,0.76992,0.53488,1.15194,0.64859,1.25552,0.000453618,0.000453618,0.000453618
188,411.153,0.46548,0.35015,0.8441,0.7986,0.71418,0.77863,0.55263,1.1656,0.61533,1.29402,0.000453068,0.000453068,0.000453068
189,413.184,0.53063,0.36761,0.84489,0.84281,0.72407,0.80458,0.55633,1.17889,0.6445,1.29059,0.000452517,0.000452517,0.000452517
190,415.244,0.4942,0.34896,0.82877,0.86726,0.70536,0.80487,0.54554,1.19797,0.62924,1.29877,0.000451967,0.000451967,0.000451967
191,417.323,0.48188,0.34485,0.84496,0.85305,0.70785,0.80707,0.55762,1.1968,0.62971,1.28179,0.000451416,0.000451416,0.000451416
192,419.392,0.45387,0.3237,0.8243,0.85475,0.71535,0.79898,0.5617,1.21488,0.63694,1.28076,0.000450866,0.000450866,0.000450866
193,421.481,0.50166,0.34066,0.87598,0.83353,0.71403,0.79046,0.55039,1.16315,0.59974,1.25731,0.000450316,0.000450316,0.000450316
194,423.536,0.48621,0.33402,0.84741,0.83728,0.71302,0.78187,0.54552,1.09877,0.56955,1.20811,0.000449765,0.000449765,0.000449765
195,425.777,0.45736,0.32782,0.81783,0.91704,0.7035,0.7925,0.53531,1.0842,0.58361,1.20591,0.000449215,0.000449215,0.000449215
196,427.846,0.48198,0.33966,0.83215,0.89048,0.70454,0.79403,0.54891,1.07654,0.56039,1.17287,0.000448664,0.000448664,0.000448664
197,429.895,0.48769,0.37078,0.85413,0.88116,0.72145,0.824,0.56435,1.09885,0.5951,1.17324,0.000448114,0.000448114,0.000448114
198,431.93,0.47868,0.34383,0.85542,0.85408,0.76511,0.82946,0.55415,1.12019,0.64522,1.22073,0.000447563,0.000447563,0.000447563
199,433.973,0.42447,0.30216,0.80714,0.84398,0.76874,0.82563,0.56135,1.02552,0.61832,1.15286,0.000447013,0.000447013,0.000447013
200,436.219,0.53165,0.34582,0.86455,0.89117,0.74466,0.8195,0.55285,1.08416,0.59777,1.16643,0.000446462,0.000446462,0.000446462
201,438.281,0.45542,0.34372,0.85719,0.88685,0.74056,0.81673,0.53756,1.08919,0.60523,1.18727,0.000445912,0.000445912,0.000445912
202,440.336,0.49772,0.33876,0.85058,0.85725,0.7665,0.81957,0.54793,1.07313,0.59204,1.18775,0.000445362,0.000445362,0.000445362
203,442.432,0.44736,0.31936,0.84983,0.87955,0.73666,0.81206,0.55766,1.08053,0.59563,1.20961,0.000444811,0.000444811,0.000444811
204,444.503,0.45531,0.32637,0.83437,0.89501,0.69059,0.77823,0.54691,1.10786,0.60727,1.23143,0.000444261,0.000444261,0.000444261
205,446.557,0.45041,0.31765,0.85256,0.85861,0.69763,0.77884,0.53548,1.09664,0.63566,1.22836,0.00044371,0.00044371,0.00044371
206,448.687,0.49374,0.34402,0.85589,0.92015,0.66902,0.80553,0.55759,1.09645,0.64492,1.25193,0.00044316,0.00044316,0.00044316
207,450.903,0.46597,0.31421,0.83836,0.85267,0.71327,0.80421,0.56869,1.09223,0.68288,1.22992,0.000442609,0.000442609,0.000442609
208,453.79,0.46122,0.3176,0.83966,0.83113,0.71528,0.80824,0.5664,1.14299,0.73135,1.24866,0.000442059,0.000442059,0.000442059
209,455.873,0.46493,0.31962,0.82401,0.78399,0.7433,0.803,0.57194,1.12945,0.66427,1.24992,0.000441508,0.000441508,0.000441508
210,458.635,0.48202,0.34058,0.84977,0.78724,0.73983,0.80815,0.55832,1.08506,0.63026,1.20557,0.000440958,0.000440958,0.000440958
211,460.812,0.48068,0.33478,0.84916,0.76729,0.7441,0.80508,0.53532,1.13382,0.7089,1.2034,0.000440408,0.000440408,0.000440408
212,462.904,0.47038,0.3454,0.82591,0.76746,0.74599,0.80167,0.53471,1.14745,0.72028,1.19207,0.000439857,0.000439857,0.000439857
213,465.11,0.42071,0.306,0.83383,0.80713,0.7336,0.82573,0.55032,1.13035,0.67142,1.16016,0.000439307,0.000439307,0.000439307
214,467.155,0.50239,0.34754,0.8313,0.85369,0.71585,0.81832,0.54616,1.13548,0.6494,1.1737,0.000438756,0.000438756,0.000438756
215,469.198,0.47231,0.34628,0.84713,0.83543,0.71763,0.82058,0.54275,1.09757,0.64573,1.19093,0.000438206,0.000438206,0.000438206
216,471.29,0.42367,0.32169,0.84038,0.82986,0.71453,0.81315,0.54819,1.05581,0.63248,1.17855,0.000437655,0.000437655,0.000437655
217,473.333,0.4789,0.35271,0.86097,0.85216,0.67738,0.80347,0.52847,1.02559,0.64102,1.13755,0.000437105,0.000437105,0.000437105
218,475.41,0.48257,0.35074,0.85678,0.83467,0.71753,0.79969,0.53816,1.06405,0.65571,1.14697,0.000436555,0.000436555,0.000436555
219,477.624,0.45106,0.31737,0.88162,0.84644,0.74321,0.80341,0.51947,1.01631,0.66024,1.1632,0.000436004,0.000436004,0.000436004
220,479.69,0.4677,0.31911,0.83714,0.78421,0.76125,0.81701,0.53648,1.08514,0.66173,1.17052,0.000435454,0.000435454,0.000435454
221,481.747,0.49503,0.34988,0.84944,0.8535,0.70219,0.81904,0.52206,1.14124,0.68607,1.18393,0.000434903,0.000434903,0.000434903
222,483.808,0.47786,0.32325,0.8421,0.86241,0.71278,0.82084,0.5347,1.06587,0.6523,1.19466,0.000434353,0.000434353,0.000434353
223,485.86,0.47002,0.34729,0.84799,0.85618,0.72619,0.82316,0.53721,1.08994,0.61874,1.22567,0.000433802,0.000433802,0.000433802
224,487.905,0.43552,0.33695,0.83893,0.86675,0.7243,0.81667,0.5387,1.08128,0.64144,1.1934,0.000433252,0.000433252,0.000433252
225,489.966,0.41633,0.31564,0.83444,0.77345,0.73661,0.79273,0.52921,1.10465,0.6489,1.25783,0.000432701,0.000432701,0.000432701
226,492.196,0.48406,0.33551,0.86741,0.77515,0.72319,0.80326,0.52733,1.1113,0.66137,1.24149,0.000432151,0.000432151,0.000432151
227,494.283,0.4866,0.33653,0.85646,0.78533,0.7198,0.76858,0.51871,1.14106,0.65329,1.24587,0.000431601,0.000431601,0.000431601
228,496.347,0.42463,0.30295,0.84346,0.85184,0.70074,0.77298,0.53841,1.12378,0.67293,1.23706,0.00043105,0.00043105,0.00043105
229,498.425,0.41826,0.3036,0.83604,0.88017,0.70486,0.78871,0.53415,1.13286,0.68271,1.22502,0.0004305,0.0004305,0.0004305
230,500.496,0.47278,0.33381,0.82699,0.83211,0.74603,0.80369,0.53585,1.12953,0.65093,1.18468,0.000429949,0.000429949,0.000429949
231,502.732,0.48745,0.34836,0.87564,0.8011,0.75187,0.80171,0.54197,1.08697,0.64439,1.20161,0.000429399,0.000429399,0.000429399
232,504.802,0.4661,0.34284,0.85081,0.78337,0.74996,0.80767,0.53636,1.02918,0.63848,1.19024,0.000428848,0.000428848,0.000428848
233,506.844,0.44518,0.32205,0.84585,0.89107,0.67984,0.81383,0.54831,1.05039,0.68371,1.17542,0.000428298,0.000428298,0.000428298
234,508.88,0.44953,0.30618,0.82155,0.77682,0.73287,0.79972,0.53256,1.10383,0.74501,1.20151,0.000427747,0.000427747,0.000427747
235,510.918,0.43024,0.34072,0.84542,0.83966,0.69739,0.7928,0.54642,1.0976,0.72256,1.16944,0.000427197,0.000427197,0.000427197
236,512.96,0.42455,0.315,0.83845,0.86371,0.69035,0.79863,0.54635,1.09117,0.72872,1.12825,0.000426647,0.000426647,0.000426647
237,515.004,0.42419,0.31474,0.82366,0.74878,0.73362,0.80417,0.55792,1.12333,0.67296,1.163,0.000426096,0.000426096,0.000426096
238,517.212,0.47952,0.3071,0.82891,0.82806,0.7166,0.81148,0.56202,1.17144,0.65566,1.2642,0.000425546,0.000425546,0.000425546
239,519.275,0.4465,0.32945,0.83654,0.74021,0.75364,0.81304,0.56256,1.19862,0.60236,1.25483,0.000424995,0.000424995,0.000424995
240,521.331,0.46066,0.3361,0.83922,0.89832,0.6819,0.80783,0.56083,1.22126,0.60952,1.30798,0.000424445,0.000424445,0.000424445
241,523.399,0.48985,0.33443,0.84526,0.74571,0.75662,0.80042,0.56905,1.20232,0.64311,1.28727,0.000423894,0.000423894,0.000423894
242,525.439,0.46059,0.32654,0.84158,0.76589,0.74358,0.80586,0.57446,1.11466,0.65217,1.21069,0.000423344,0.000423344,0.000423344
243,528.198,0.45871,0.34626,0.85507,0.77757,0.71655,0.79086,0.55602,1.11062,0.65045,1.20807,0.000422794,0.000422794,0.000422794
244,530.389,0.44666,0.32166,0.86122,0.73843,0.71181,0.78012,0.55398,1.1113,0.64941,1.25052,0.000422243,0.000422243,0.000422243
245,532.45,0.43082,0.32537,0.83108,0.80684,0.67301,0.75441,0.52638,1.08832,0.6201,1.24541,0.000421693,0.000421693,0.000421693
246,534.492,0.46732,0.31379,0.84093,0.85403,0.65247,0.73898,0.51383,1.1109,0.62543,1.26133,0.000421142,0.000421142,0.000421142
247,536.551,0.46086,0.32312,0.83286,0.8573,0.65782,0.7519,0.52715,1.08654,0.61137,1.22448,0.000420592,0.000420592,0.000420592
248,538.607,0.42327,0.31727,0.83125,0.89051,0.67285,0.78197,0.54856,1.05717,0.63935,1.20597,0.000420041,0.000420041,0.000420041
249,540.667,0.39785,0.31191,0.82804,0.85028,0.66918,0.799,0.56274,1.04355,0.61085,1.17444,0.000419491,0.000419491,0.000419491
250,542.889,0.45401,0.34131,0.8768,0.81242,0.69262,0.80357,0.56088,1.06345,0.58908,1.18693,0.00041894,0.00041894,0.00041894
251,544.942,0.45917,0.32306,0.83417,0.79479,0.6882,0.78883,0.54863,1.06696,0.60112,1.18794,0.00041839,0.00041839,0.00041839
252,546.985,0.47408,0.33244,0.8502,0.74191,0.67002,0.76072,0.53898,1.07538,0.60499,1.21622,0.00041784,0.00041784,0.00041784
253,549.042,0.46062,0.33713,0.84797,0.76949,0.67712,0.73902,0.51911,1.1183,0.64397,1.25448,0.000417289,0.000417289,0.000417289
254,551.102,0.42713,0.30881,0.85799,0.80309,0.68329,0.75129,0.51338,1.09836,0.61406,1.21742,0.000416739,0.000416739,0.000416739
255,553.158,0.3952,0.2827,0.843,0.85051,0.6702,0.75774,0.52608,1.11232,0.66456,1.1678,0.000416188,0.000416188,0.000416188
256,555.215,0.39839,0.27647,0.8561,0.8698,0.7141,0.78752,0.52761,1.17736,0.68305,1.20333,0.000415638,0.000415638,0.000415638
257,557.446,0.40898,0.29901,0.8323,0.86576,0.73606,0.8172,0.54944,1.18512,0.70058,1.29627,0.000415087,0.000415087,0.000415087
258,559.5,0.4157,0.29192,0.83222,0.89345,0.73004,0.81584,0.5481,1.13944,0.67485,1.31043,0.000414537,0.000414537,0.000414537
259,561.55,0.424,0.30701,0.85154,0.91571,0.73799,0.83482,0.56647,1.09741,0.65481,1.30638,0.000413986,0.000413986,0.000413986
260,563.574,0.40235,0.30228,0.82813,0.81927,0.73504,0.8205,0.57548,1.13447,0.63099,1.28308,0.000413436,0.000413436,0.000413436
261,566.288,0.3966,0.2904,0.84941,0.93579,0.65515,0.79017,0.56642,1.14737,0.65447,1.23575,0.000412886,0.000412886,0.000412886
262,568.495,0.4471,0.32802,0.84241,0.7763,0.71767,0.79883,0.58055,1.11668,0.60223,1.2178,0.000412335,0.000412335,0.000412335
263,571.256,0.45264,0.31333,0.82084,0.84793,0.69107,0.79739,0.59121,1.06085,0.5698,1.21031,0.000411785,0.000411785,0.000411785
264,573.958,0.45308,0.32896,0.86491,0.85267,0.69972,0.81325,0.60047,1.04393,0.5722,1.2416,0.000411234,0.000411234,0.000411234
265,576.712,0.39989,0.30369,0.83815,0.76836,0.75628,0.8181,0.59006,1.04088,0.60266,1.21359,0.000410684,0.000410684,0.000410684
266,578.774,0.42911,0.30019,0.81585,0.85822,0.71882,0.81309,0.59062,1.07326,0.60238,1.21662,0.000410133,0.000410133,0.000410133
267,580.836,0.44445,0.30233,0.83862,0.87182,0.7184,0.81932,0.57445,1.08879,0.61775,1.19462,0.000409583,0.000409583,0.000409583
268,583.048,0.46314,0.35062,0.85591,0.85885,0.72078,0.83002,0.57239,1.0375,0.61199,1.187,0.000409033,0.000409033,0.000409033
269,585.076,0.43868,0.31097,0.85043,0.73215,0.80725,0.83028,0.56455,1.00209,0.61227,1.14065,0.000408482,0.000408482,0.000408482
270,587.123,0.48029,0.39334,0.87999,0.82154,0.74326,0.81677,0.5538,1.10545,0.61821,1.17471,0.000407932,0.000407932,0.000407932
271,589.179,0.48743,0.35611,0.86338,0.86035,0.72897,0.81967,0.55199,1.06569,0.60604,1.16258,0.000407381,0.000407381,0.000407381
272,591.246,0.43628,0.30868,0.82491,0.86905,0.72438,0.81262,0.55518,1.04131,0.63891,1.1813,0.000406831,0.000406831,0.000406831
273,593.29,0.38725,0.31268,0.81678,0.8894,0.71484,0.81299,0.55978,1.05957,0.64059,1.17924,0.00040628,0.00040628,0.00040628
274,595.52,0.42992,0.31799,0.8082,0.86808,0.72454,0.8173,0.56925,1.01579,0.60265,1.1701,0.00040573,0.00040573,0.00040573
275,597.588,0.39578,0.28788,0.84461,0.90233,0.71806,0.84106,0.58556,1.02607,0.57665,1.15348,0.000405179,0.000405179,0.000405179
276,599.629,0.45171,0.30591,0.83269,0.89492,0.70966,0.83636,0.58072,1.04895,0.56123,1.16294,0.000404629,0.000404629,0.000404629
277,601.674,0.40207,0.28844,0.84423,0.85307,0.71457,0.83628,0.58101,0.98725,0.54806,1.13256,0.000404079,0.000404079,0.000404079
278,603.696,0.40756,0.28367,0.83488,0.86365,0.71118,0.8402,0.58099,0.9971,0.56347,1.15989,0.000403528,0.000403528,0.000403528
279,605.728,0.42474,0.31533,0.83587,0.86617,0.70117,0.83305,0.5805,1.01342,0.58668,1.17456,0.000402978,0.000402978,0.000402978
280,607.917,0.39721,0.29093,0.83544,0.86463,0.70394,0.83064,0.58784,1.02245,0.59186,1.17404,0.000402427,0.000402427,0.000402427
281,609.948,0.42781,0.32072,0.82719,0.8654,0.69786,0.82245,0.60107,1.0609,0.61671,1.20536,0.000401877,0.000401877,0.000401877
282,612.656,0.44813,0.31277,0.85084,0.82849,0.72985,0.82349,0.57998,1.05819,0.59743,1.22635,0.000401326,0.000401326,0.000401326
283,614.709,0.39294,0.29301,0.82142,0.84414,0.71944,0.80683,0.56724,1.043,0.58307,1.23679,0.000400776,0.000400776,0.000400776
284,616.754,0.40618,0.29372,0.84726,0.89305,0.70385,0.80636,0.55184,1.07054,0.60875,1.28905,0.000400225,0.000400225,0.000400225
285,618.816,0.43831,0.3077,0.82635,0.90458,0.68435,0.79196,0.54733,1.07906,0.61308,1.27462,0.000399675,0.000399675,0.000399675
286,621.029,0.41985,0.30271,0.82374,0.88735,0.67708,0.78186,0.5596,1.01139,0.61943,1.25332,0.000399125,0.000399125,0.000399125
287,623.142,0.38883,0.28795,0.83046,0.8137,0.6888,0.79224,0.55848,1.01244,0.62819,1.25099,0.000398574,0.000398574,0.000398574
288,625.187,0.39495,0.3038,0.84296,0.87469,0.68163,0.80008,0.56408,1.00094,0.61772,1.23005,0.000398024,0.000398024,0.000398024
289,627.231,0.40721,0.27324,0.82777,0.73821,0.73924,0.80604,0.57009,1.01326,0.59433,1.2086,0.000397473,0.000397473,0.000397473
290,629.288,0.40203,0.30259,0.83212,0.73666,0.73055,0.78454,0.55351,1.01007,0.60977,1.196,0.000396923,0.000396923,0.000396923
291,631.332,0.42347,0.29264,0.83149,0.74321,0.7533,0.78488,0.55964,0.9949,0.61089,1.19941,0.000396372,0.000396372,0.000396372
292,633.558,0.38447,0.27968,0.82289,0.83542,0.68274,0.78566,0.55264,1.00742,0.61019,1.20591,0.000395822,0.000395822,0.000395822
293,635.622,0.43674,0.31145,0.83417,0.84838,0.68774,0.80605,0.56643,0.99857,0.60333,1.17858,0.000395272,0.000395272,0.000395272
294,637.677,0.4188,0.29261,0.83769,0.81473,0.71725,0.82027,0.5756,1.03919,0.58231,1.19725,0.000394721,0.000394721,0.000394721
295,639.719,0.43077,0.29269,0.83665,0.75379,0.76239,0.83552,0.57868,1.06891,0.57935,1.19802,0.000394171,0.000394171,0.000394171
296,641.746,0.43112,0.31253,0.8658,0.79033,0.75254,0.83857,0.57745,1.02182,0.5731,1.14158,0.00039362,0.00039362,0.00039362
297,643.77,0.43035,0.31907,0.83956,0.81649,0.72241,0.84244,0.57798,1.04265,0.56295,1.1637,0.00039307,0.00039307,0.00039307
298,645.941,0.37974,0.26986,0.81434,0.83729,0.71149,0.83045,0.58284,1.01562,0.55869,1.17622,0.000392519,0.000392519,0.000392519
299,647.993,0.37225,0.27232,0.80796,0.86371,0.69432,0.82375,0.59199,0.98257,0.58315,1.17113,0.000391969,0.000391969,0.000391969
300,650.038,0.43847,0.30348,0.84969,0.87094,0.69425,0.81559,0.58851,0.99987,0.60014,1.20949,0.000391418,0.000391418,0.000391418
301,652.095,0.42284,0.30129,0.84442,0.89164,0.66805,0.80012,0.58186,1.0119,0.60474,1.20173,0.000390868,0.000390868,0.000390868
302,654.163,0.46047,0.30248,0.83415,0.8276,0.70263,0.78308,0.55898,1.01109,0.59308,1.22722,0.000390318,0.000390318,0.000390318
303,656.204,0.41184,0.29859,0.81423,0.87247,0.69275,0.8023,0.58802,1.04142,0.59314,1.24664,0.000389767,0.000389767,0.000389767
304,658.408,0.39855,0.2922,0.82981,0.86486,0.69348,0.78369,0.55502,1.07828,0.58487,1.27127,0.000389217,0.000389217,0.000389217
305,660.438,0.41584,0.30665,0.83011,0.81012,0.69049,0.7729,0.54841,1.0467,0.58226,1.23188,0.000388666,0.000388666,0.000388666
306,662.46,0.40706,0.2793,0.82635,0.81524,0.68556,0.78998,0.57376,1.07137,0.60148,1.21396,0.000388116,0.000388116,0.000388116
307,664.492,0.43485,0.29538,0.84778,0.89798,0.67299,0.79381,0.57695,1.03272,0.58585,1.1752,0.000387565,0.000387565,0.000387565
308,666.563,0.38808,0.27528,0.81429,0.78398,0.70526,0.78794,0.58165,0.99758,0.58288,1.15393,0.000387015,0.000387015,0.000387015
309,668.593,0.45089,0.34053,0.85886,0.83586,0.70511,0.78616,0.55047,1.03866,0.57761,1.1656,0.000386464,0.000386464,0.000386464
310,670.806,0.44882,0.31096,0.8418,0.86997,0.69463,0.77919,0.54226,1.10492,0.63511,1.15879,0.000385914,0.000385914,0.000385914
311,672.865,0.43397,0.30815,0.83605,0.83803,0.69123,0.78408,0.54973,1.12785,0.68723,1.17249,0.000385364,0.000385364,0.000385364
312,674.923,0.40859,0.29699,0.82371,0.86101,0.69644,0.79065,0.54589,1.13304,0.67879,1.19439,0.000384813,0.000384813,0.000384813
313,676.986,0.38509,0.27638,0.82285,0.83968,0.70106,0.79708,0.55616,1.14438,0.64459,1.20364,0.000384263,0.000384263,0.000384263
314,679.022,0.36764,0.26315,0.80703,0.84455,0.70436,0.8068,0.561,1.14071,0.636,1.22254,0.000383712,0.000383712,0.000383712
315,681.067,0.36947,0.28046,0.83771,0.84868,0.71382,0.81925,0.5672,1.13301,0.63115,1.22629,0.000383162,0.000383162,0.000383162
316,683.27,0.39719,0.27804,0.81742,0.79118,0.78746,0.83927,0.58963,1.07045,0.60446,1.21229,0.000382611,0.000382611,0.000382611
317,685.322,0.40986,0.31125,0.82944,0.77358,0.79636,0.83848,0.6036,1.06882,0.60173,1.21022,0.000382061,0.000382061,0.000382061
318,688.055,0.36236,0.27497,0.83289,0.81508,0.74737,0.79106,0.57646,1.07814,0.57718,1.22215,0.000381511,0.000381511,0.000381511
319,690.121,0.39034,0.2834,0.80984,0.79033,0.75732,0.79421,0.58028,1.07765,0.58279,1.25798,0.00038096,0.00038096,0.00038096
320,692.207,0.42194,0.31271,0.84132,0.79928,0.76209,0.80102,0.56861,1.09985,0.58591,1.27605,0.00038041,0.00038041,0.00038041
321,694.263,0.3803,0.27497,0.81895,0.79675,0.75717,0.81595,0.5718,1.11421,0.59762,1.23034,0.000379859,0.000379859,0.000379859
322,696.474,0.41032,0.28887,0.8321,0.86537,0.69906,0.78696,0.54826,1.06457,0.62216,1.20941,0.000379309,0.000379309,0.000379309
323,698.51,0.41072,0.29286,0.84171,0.86887,0.70256,0.81188,0.56745,1.05761,0.61874,1.22592,0.000378758,0.000378758,0.000378758
324,700.598,0.41529,0.29747,0.83719,0.86878,0.69859,0.7944,0.54309,1.08428,0.61985,1.22796,0.000378208,0.000378208,0.000378208
325,702.63,0.4125,0.28207,0.82495,0.87537,0.69053,0.78492,0.53581,1.10086,0.66681,1.27001,0.000377657,0.000377657,0.000377657
326,704.695,0.36554,0.25841,0.81226,0.80714,0.71498,0.78763,0.55465,1.12365,0.66142,1.26901,0.000377107,0.000377107,0.000377107
327,706.73,0.43532,0.29822,0.83524,0.84733,0.67664,0.79045,0.55622,1.125,0.6742,1.25236,0.000376557,0.000376557,0.000376557
328,708.783,0.42281,0.3179,0.85007,0.87717,0.67727,0.81064,0.56443,1.10325,0.64028,1.21148,0.000376006,0.000376006,0.000376006
329,711.007,0.37898,0.27101,0.82161,0.85081,0.70148,0.80347,0.5416,1.0888,0.64784,1.19963,0.000375456,0.000375456,0.000375456
330,713.037,0.38723,0.28625,0.81644,0.83035,0.73064,0.81552,0.56216,1.08097,0.63694,1.20997,0.000374905,0.000374905,0.000374905
331,715.085,0.40892,0.30372,0.82184,0.79438,0.74382,0.81082,0.55449,1.08964,0.6466,1.2324,0.000374355,0.000374355,0.000374355
332,717.126,0.39994,0.28479,0.83256,0.79812,0.73911,0.79241,0.55651,1.07449,0.63925,1.1863,0.000373804,0.000373804,0.000373804
333,719.161,0.38184,0.27799,0.81234,0.87582,0.69991,0.79262,0.54135,1.07765,0.62269,1.1738,0.000373254,0.000373254,0.000373254
334,721.364,0.35345,0.25747,0.8279,0.80681,0.74818,0.81584,0.56735,1.06334,0.6118,1.21744,0.000372703,0.000372703,0.000372703
335,723.415,0.39562,0.28678,0.81447,0.78713,0.74504,0.83315,0.58615,1.06248,0.60345,1.21961,0.000372153,0.000372153,0.000372153
336,725.459,0.37487,0.26713,0.82173,0.79837,0.74218,0.82896,0.58848,1.04221,0.60332,1.18711,0.000371603,0.000371603,0.000371603
337,727.521,0.3807,0.28623,0.82665,0.91848,0.69077,0.82103,0.59854,1.01391,0.57571,1.15544,0.000371052,0.000371052,0.000371052
338,729.574,0.40282,0.29826,0.82555,0.93813,0.69035,0.82893,0.60347,0.999,0.57594,1.15867,0.000370502,0.000370502,0.000370502
339,731.629,0.38354,0.26094,0.81877,0.91514,0.69878,0.8245,0.59368,1.00103,0.58227,1.17631,0.000369951,0.000369951,0.000369951
340,733.672,0.37135,0.27828,0.83956,0.93047,0.68092,0.81974,0.57837,1.04351,0.60913,1.19378,0.000369401,0.000369401,0.000369401
341,735.864,0.35671,0.25864,0.8127,0.90551,0.68847,0.81477,0.5727,1.09209,0.63695,1.22157,0.00036885,0.00036885,0.00036885
342,737.887,0.37488,0.27173,0.8102,0.87449,0.70276,0.80585,0.5698,1.14893,0.62928,1.24391,0.0003683,0.0003683,0.0003683
343,739.912,0.39725,0.27614,0.82292,0.87976,0.69096,0.80502,0.56369,1.12788,0.61388,1.25026,0.00036775,0.00036775,0.00036775
344,741.983,0.37465,0.26747,0.824,0.90156,0.68504,0.80202,0.56924,1.094,0.62947,1.22675,0.000367199,0.000367199,0.000367199
345,744.016,0.42144,0.29952,0.83408,0.89608,0.6824,0.80011,0.56202,1.06777,0.63056,1.20637,0.000366649,0.000366649,0.000366649
346,746.081,0.38264,0.29003,0.83812,0.87884,0.69087,0.79896,0.54264,1.04939,0.61141,1.20164,0.000366098,0.000366098,0.000366098
347,748.321,0.38794,0.28602,0.84507,0.87491,0.70451,0.8027,0.54299,1.06129,0.58653,1.21592,0.000365548,0.000365548,0.000365548
348,750.38,0.43614,0.28994,0.86782,0.88279,0.70609,0.80361,0.52918,1.09235,0.58409,1.22942,0.000364997,0.000364997,0.000364997
349,752.443,0.39434,0.27658,0.81605,0.89261,0.7104,0.79422,0.52907,1.08866,0.61612,1.20806,0.000364447,0.000364447,0.000364447
350,754.472,0.38923,0.26589,0.82642,0.87606,0.70745,0.79317,0.53276,1.08384,0.66666,1.20191,0.000363896,0.000363896,0.000363896
351,756.53,0.38504,0.27647,0.80878,0.87311,0.71641,0.79373,0.54006,1.12466,0.68958,1.21612,0.000363346,0.000363346,0.000363346
352,758.588,0.41808,0.30391,0.84054,0.87436,0.71212,0.80043,0.56114,1.13119,0.72185,1.22389,0.000362796,0.000362796,0.000362796
353,760.813,0.38768,0.26171,0.82479,0.85158,0.70625,0.80081,0.56751,1.07404,0.68881,1.20181,0.000362245,0.000362245,0.000362245
354,762.854,0.37703,0.28103,0.82025,0.84662,0.69811,0.80186,0.56287,1.06795,0.68538,1.1668,0.000361695,0.000361695,0.000361695
355,764.928,0.37671,0.26644,0.82285,0.84936,0.70435,0.79961,0.57981,1.06475,0.63931,1.16141,0.000361144,0.000361144,0.000361144
356,766.991,0.35867,0.25049,0.80536,0.88793,0.70275,0.80805,0.58297,1.05767,0.56813,1.14351,0.000360594,0.000360594,0.000360594
357,769.055,0.37324,0.27603,0.81718,0.86884,0.70086,0.80837,0.58068,1.03511,0.54675,1.16116,0.000360043,0.000360043,0.000360043
358,771.127,0.37934,0.27068,0.83717,0.86968,0.70049,0.81166,0.58814,1.04884,0.57374,1.23395,0.000359493,0.000359493,0.000359493
359,773.167,0.41675,0.29803,0.82762,0.86126,0.70878,0.81128,0.5835,1.042,0.57072,1.22356,0.000358942,0.000358942,0.000358942
360,775.376,0.42929,0.2926,0.84075,0.87713,0.70816,0.81234,0.58051,1.06887,0.59672,1.19456,0.000358392,0.000358392,0.000358392
361,777.423,0.38661,0.28711,0.82765,0.9019,0.69594,0.8134,0.57425,1.08717,0.58807,1.18342,0.000357842,0.000357842,0.000357842
362,779.493,0.40172,0.30264,0.84835,0.87089,0.70388,0.81715,0.57809,1.08168,0.60285,1.15756,0.000357291,0.000357291,0.000357291
363,781.615,0.39726,0.2876,0.83554,0.86167,0.71047,0.82064,0.59257,1.06993,0.59926,1.14743,0.000356741,0.000356741,0.000356741
364,783.68,0.42161,0.29734,0.84952,0.87475,0.70496,0.82347,0.58581,1.07743,0.60421,1.16509,0.00035619,0.00035619,0.00035619
365,785.898,0.42631,0.28817,0.8137,0.87828,0.70235,0.81783,0.5836,1.10524,0.58958,1.16005,0.00035564,0.00035564,0.00035564
366,787.957,0.40297,0.30221,0.82704,0.907,0.6945,0.80567,0.57977,1.06684,0.58186,1.14526,0.000355089,0.000355089,0.000355089
367,790.014,0.37638,0.26995,0.81613,0.90865,0.69549,0.80866,0.58928,1.04643,0.58667,1.15049,0.000354539,0.000354539,0.000354539
